ダウンロードした時刻：2025/07/06 01:38:45

,東京,東京,東京,東京
1883/12/18,9.2,8,1.0,8
1883/12/19,8.9,8,-1.7,8
1883/12/20,13.8,8,-3.9,8
1883/12/21,9.3,8,-1.8,8
1883/12/22,9.5,8,-2.9,8
1883/12/23,8.4,8,-4.1,8
1883/12/24,16.7,8,-2.5,8
1883/12/25,9.9,8,-0.9,8
1883/12/26,13.3,8,1.7,8
1883/12/27,11.1,8,-2.8,8
1883/12/28,11.8,8,-1.1,8
1883/12/29,9.4,8,0.4,8
1883/12/30,11.9,8,0.4,8
1883/12/31,4.9,8,-4.8,8
1884/1/1,4.9,8,-7.6,8
1884/1/2,5.7,8,-6.2,8
1884/1/3,8.3,8,-2.9,8
1884/1/4,8.1,8,-5.0,8
1884/1/5,14.8,8,0.8,8
1884/1/6,9.7,8,-1.0,8
1884/1/7,9.6,8,-0.7,8
1884/1/8,7.9,8,-2.7,8
1884/1/9,8.3,8,-1.9,8
1884/1/10,1.5,8,-5.0,8
1884/1/11,7.5,8,-6.4,8
1884/1/12,9.1,8,-6.1,8
1884/1/13,11.6,8,-2.1,8
1884/1/14,12.7,8,-2.2,8
1884/1/15,11.1,8,-1.1,8
1884/1/16,7.8,8,-4.7,8
1884/1/17,8.6,8,-0.2,8
1884/1/18,4.8,8,-2.1,8
1884/1/19,5.9,8,-3.7,8
1884/1/20,4.3,8,-3.9,8
1884/1/21,7.3,8,-4.4,8
1884/1/22,7.1,8,-4.4,8
1884/1/23,11.1,8,-2.2,8
1884/1/24,14.7,8,1.3,8
1884/1/25,6.7,8,1.1,8
1884/1/26,10.1,8,0.0,8
1884/1/27,7.1,8,1.7,8
1884/1/28,13.6,8,0.8,8
1884/1/29,11.8,8,-0.3,8
1884/1/30,5.2,8,-1.0,8
1884/1/31,4.2,8,-1.6,8
1884/2/1,7.3,8,-0.6,8
1884/2/2,7.2,8,-3.9,8
1884/2/3,9.3,8,-6.7,8
1884/2/4,3.8,8,-2.7,8
1884/2/5,4.9,8,-1.0,8
1884/2/6,4.6,8,-1.6,8
1884/2/7,3.3,8,-1.2,8
1884/2/8,6.2,8,-0.6,8
1884/2/9,6.9,8,-3.1,8
1884/2/10,5.4,8,-4.3,8
1884/2/11,6.2,8,-4.7,8
1884/2/12,9.9,8,-5.1,8
1884/2/13,8.3,8,-2.5,8
1884/2/14,5.7,8,-0.2,8
1884/2/15,6.7,8,-0.6,8
1884/2/16,12.4,8,-3.5,8
1884/2/17,10.0,8,-1.3,8
1884/2/18,9.1,8,-3.6,8
1884/2/19,10.5,8,-7.7,8
1884/2/20,8.6,8,-1.8,8
1884/2/21,9.4,8,-2.2,8
1884/2/22,4.4,8,0.4,8
1884/2/23,10.1,8,0.1,8
1884/2/24,6.7,8,-1.2,8
1884/2/25,7.4,8,-2.9,8
1884/2/26,9.9,8,-3.7,8
1884/2/27,12.7,8,0.6,8
1884/2/28,12.4,8,-1.1,8
1884/2/29,14.8,8,4.1,8
1884/3/1,14.4,8,3.5,8
1884/3/2,6.8,8,3.4,8
1884/3/3,5.0,8,3.5,8
1884/3/4,9.4,8,0.9,8
1884/3/5,10.5,8,0.0,8
1884/3/6,14.7,8,-1.6,8
1884/3/7,11.2,8,1.7,8
1884/3/8,10.2,8,3.4,8
1884/3/9,8.9,8,1.7,8
1884/3/10,8.0,8,0.1,8
1884/3/11,9.7,8,-2.9,8
1884/3/12,13.3,8,4.0,8
1884/3/13,11.1,8,0.9,8
1884/3/14,10.1,8,-0.7,8
1884/3/15,11.7,8,1.6,8
1884/3/16,10.6,8,-0.3,8
1884/3/17,12.3,8,2.4,8
1884/3/18,10.1,8,2.1,8
1884/3/19,6.7,8,1.2,8
1884/3/20,12.6,8,0.8,8
1884/3/21,8.9,8,4.6,8
1884/3/22,12.3,8,2.3,8
1884/3/23,12.4,8,4.6,8
1884/3/24,7.1,8,2.8,8
1884/3/25,12.9,8,1.0,8
1884/3/26,12.3,8,0.6,8
1884/3/27,14.3,8,5.8,8
1884/3/28,8.9,8,1.7,8
1884/3/29,11.6,8,1.1,8
1884/3/30,12.9,8,-0.6,8
1884/3/31,9.5,8,1.1,8
1884/4/1,6.7,8,1.8,8
1884/4/2,11.4,8,1.8,8
1884/4/3,11.1,8,-1.7,8
1884/4/4,14.4,8,2.0,8
1884/4/5,9.2,8,-0.1,8
1884/4/6,19.6,8,8.9,8
1884/4/7,14.4,8,7.5,8
1884/4/8,8.3,8,5.9,8
1884/4/9,13.6,8,4.7,8
1884/4/10,14.3,8,3.9,8
1884/4/11,17.1,8,2.9,8
1884/4/12,18.8,8,10.8,8
1884/4/13,16.1,8,10.2,8
1884/4/14,18.4,8,8.9,8
1884/4/15,20.4,8,6.8,8
1884/4/16,20.4,8,13.3,8
1884/4/17,19.8,8,12.3,8
1884/4/18,12.9,8,6.9,8
1884/4/19,16.7,8,4.1,8
1884/4/20,19.9,8,5.3,8
1884/4/21,20.1,8,8.7,8
1884/4/22,15.8,8,11.7,8
1884/4/23,13.9,8,7.2,8
1884/4/24,15.1,8,5.1,8
1884/4/25,20.4,8,9.2,8
1884/4/26,21.1,8,14.5,8
1884/4/27,24.3,8,11.1,8
1884/4/28,16.2,8,8.6,8
1884/4/29,16.2,8,4.0,8
1884/4/30,18.4,8,4.6,8
1884/5/1,21.2,8,8.3,8
1884/5/2,22.7,8,11.7,8
1884/5/3,19.3,8,6.8,8
1884/5/4,16.2,8,6.9,8
1884/5/5,18.8,8,9.1,8
1884/5/6,18.8,8,10.2,8
1884/5/7,20.9,8,7.5,8
1884/5/8,22.3,8,11.7,8
1884/5/9,22.2,8,15.9,8
1884/5/10,22.8,8,16.6,8
1884/5/11,24.7,8,11.7,8
1884/5/12,12.1,8,9.2,8
1884/5/13,18.1,8,8.2,8
1884/5/14,11.6,8,9.1,8
1884/5/15,20.9,8,9.5,8
1884/5/16,21.9,8,11.7,8
1884/5/17,22.3,8,11.0,8
1884/5/18,23.4,8,16.4,8
1884/5/19,21.7,8,9.9,8
1884/5/20,20.7,8,8.1,8
1884/5/21,21.4,8,10.2,8
1884/5/22,19.3,8,13.2,8
1884/5/23,20.4,8,14.1,8
1884/5/24,22.7,8,10.2,8
1884/5/25,20.8,8,7.4,8
1884/5/26,21.2,8,9.1,8
1884/5/27,22.2,8,10.3,8
1884/5/28,18.9,8,6.9,8
1884/5/29,20.2,8,11.2,8
1884/5/30,16.6,8,12.3,8
1884/5/31,19.9,8,11.4,8
1884/6/1,22.1,8,14.8,8
1884/6/2,21.6,8,13.8,8
1884/6/3,21.1,8,12.2,8
1884/6/4,21.6,8,10.6,8
1884/6/5,22.1,8,15.1,8
1884/6/6,22.2,8,14.6,8
1884/6/7,23.3,8,14.6,8
1884/6/8,25.2,8,15.0,8
1884/6/9,24.4,8,15.7,8
1884/6/10,25.1,8,18.9,8
1884/6/11,24.4,8,20.7,8
1884/6/12,28.8,8,19.4,8
1884/6/13,28.2,8,18.3,8
1884/6/14,19.7,8,13.9,8
1884/6/15,19.6,8,13.5,8
1884/6/16,17.8,8,13.0,8
1884/6/17,25.3,8,17.6,8
1884/6/18,25.6,8,15.4,8
1884/6/19,21.2,8,16.4,8
1884/6/20,24.9,8,16.2,8
1884/6/21,26.8,8,19.9,8
1884/6/22,28.4,8,20.0,8
1884/6/23,28.7,8,18.3,8
1884/6/24,21.7,8,16.4,8
1884/6/25,19.4,8,16.5,8
1884/6/26,23.6,8,16.3,8
1884/6/27,24.5,8,16.9,8
1884/6/28,19.0,8,14.7,8
1884/6/29,25.3,8,18.1,8
1884/6/30,27.4,8,21.3,8
1884/7/1,24.1,8,17.6,8
1884/7/2,18.1,8,13.9,8
1884/7/3,16.7,8,13.1,8
1884/7/4,23.4,8,14.9,8
1884/7/5,24.8,8,16.2,8
1884/7/6,25.6,8,17.0,8
1884/7/7,27.6,8,21.1,8
1884/7/8,28.4,8,21.9,8
1884/7/9,28.5,8,21.4,8
1884/7/10,27.1,8,20.9,8
1884/7/11,28.0,8,21.1,8
1884/7/12,30.5,8,21.6,8
1884/7/13,26.1,8,21.4,8
1884/7/14,27.8,8,21.2,8
1884/7/15,24.5,8,21.6,8
1884/7/16,25.7,8,22.9,8
1884/7/17,23.4,8,21.1,8
1884/7/18,28.4,8,20.8,8
1884/7/19,27.1,8,20.4,8
1884/7/20,28.2,8,20.2,8
1884/7/21,30.8,8,20.1,8
1884/7/22,27.8,8,20.8,8
1884/7/23,27.9,8,20.3,8
1884/7/24,27.1,8,21.8,8
1884/7/25,29.6,8,22.4,8
1884/7/26,30.0,8,23.2,8
1884/7/27,30.1,8,22.2,8
1884/7/28,29.6,8,22.9,8
1884/7/29,30.1,8,23.3,8
1884/7/30,29.6,8,22.7,8
1884/7/31,29.6,8,22.4,8
1884/8/1,29.8,8,22.7,8
1884/8/2,29.6,8,20.8,8
1884/8/3,30.7,8,22.7,8
1884/8/4,29.6,8,22.2,8
1884/8/5,29.4,8,21.5,8
1884/8/6,27.2,8,18.5,8
1884/8/7,26.5,8,17.8,8
1884/8/8,30.1,8,21.3,8
1884/8/9,28.5,8,21.2,8
1884/8/10,27.8,8,21.1,8
1884/8/11,28.9,8,22.1,8
1884/8/12,27.2,8,22.2,8
1884/8/13,26.8,8,19.4,8
1884/8/14,30.9,8,20.8,8
1884/8/15,26.9,8,22.2,8
1884/8/16,29.6,8,20.6,8
1884/8/17,28.4,8,17.4,8
1884/8/18,20.8,8,17.9,8
1884/8/19,26.6,8,18.2,8
1884/8/20,23.1,8,20.9,8
1884/8/21,31.2,8,19.9,8
1884/8/22,30.8,8,22.7,8
1884/8/23,30.6,8,21.9,8
1884/8/24,28.5,8,22.6,8
1884/8/25,30.6,8,21.4,8
1884/8/26,29.5,8,21.7,8
1884/8/27,27.3,8,18.4,8
1884/8/28,25.7,8,17.3,8
1884/8/29,24.7,8,16.2,8
1884/8/30,26.5,8,18.1,8
1884/8/31,27.8,8,20.5,8
1884/9/1,30.6,8,20.9,8
1884/9/2,26.8,8,20.5,8
1884/9/3,28.5,8,20.6,8
1884/9/4,25.0,8,20.2,8
1884/9/5,30.2,8,20.4,8
1884/9/6,29.4,8,17.7,8
1884/9/7,26.2,8,18.6,8
1884/9/8,26.1,8,15.7,8
1884/9/9,25.2,8,17.2,8
1884/9/10,28.4,8,20.3,8
1884/9/11,28.1,8,20.6,8
1884/9/12,27.8,8,20.8,8
1884/9/13,25.1,8,19.8,8
1884/9/14,28.6,8,19.6,8
1884/9/15,25.7,8,21.5,8
1884/9/16,33.3,8,20.8,8
1884/9/17,23.8,8,20.2,8
1884/9/18,28.4,8,18.9,8
1884/9/19,26.1,8,18.2,8
1884/9/20,25.9,8,18.1,8
1884/9/21,26.3,8,18.1,8
1884/9/22,27.8,8,19.8,8
1884/9/23,20.8,8,16.8,8
1884/9/24,23.3,8,15.9,8
1884/9/25,21.8,8,13.9,8
1884/9/26,24.4,8,17.3,8
1884/9/27,27.1,8,18.2,8
1884/9/28,23.0,8,20.8,8
1884/9/29,25.1,8,19.3,8
1884/9/30,25.6,8,18.5,8
1884/10/1,27.3,8,17.3,8
1884/10/2,21.9,8,17.3,8
1884/10/3,22.9,8,15.9,8
1884/10/4,23.2,8,13.9,8
1884/10/5,18.4,8,13.3,8
1884/10/6,22.3,8,10.7,8
1884/10/7,20.8,8,8.4,8
1884/10/8,23.2,8,11.7,8
1884/10/9,21.6,8,12.8,8
1884/10/10,20.3,8,11.8,8
1884/10/11,20.5,8,11.3,8
1884/10/12,19.0,8,12.3,8
1884/10/13,27.9,8,15.2,8
1884/10/14,27.4,8,19.0,8
1884/10/15,21.6,8,14.3,8
1884/10/16,19.5,8,12.3,8
1884/10/17,16.1,8,10.5,8
1884/10/18,20.4,8,12.4,8
1884/10/19,19.8,8,15.6,8
1884/10/20,17.9,8,12.4,8
1884/10/21,21.7,8,12.2,8
1884/10/22,16.7,8,13.9,8
1884/10/23,20.5,8,11.9,8
1884/10/24,22.6,8,9.6,8
1884/10/25,18.3,8,4.6,8
1884/10/26,16.7,8,5.3,8
1884/10/27,17.6,8,4.6,8
1884/10/28,20.9,8,8.8,8
1884/10/29,18.2,8,8.9,8
1884/10/30,17.8,8,7.2,8
1884/10/31,16.7,8,4.9,8
1884/11/1,13.4,8,7.3,8
1884/11/2,14.4,8,9.7,8
1884/11/3,17.9,8,7.2,8
1884/11/4,19.3,8,6.8,8
1884/11/5,12.4,8,7.2,8
1884/11/6,9.7,8,6.2,8
1884/11/7,13.2,8,4.9,8
1884/11/8,12.8,8,2.4,8
1884/11/9,9.8,8,0.9,8
1884/11/10,18.2,8,4.1,8
1884/11/11,15.6,8,0.4,8
1884/11/12,14.6,8,0.1,8
1884/11/13,8.2,8,4.5,8
1884/11/14,13.9,8,1.5,8
1884/11/15,15.0,8,1.6,8
1884/11/16,15.6,8,2.2,8
1884/11/17,13.4,8,2.4,8
1884/11/18,9.4,8,1.3,8
1884/11/19,13.7,8,3.8,8
1884/11/20,12.8,8,2.2,8
1884/11/21,10.4,8,0.8,8
1884/11/22,10.4,8,2.6,8
1884/11/23,10.3,8,0.5,8
1884/11/24,15.6,8,-1.6,8
1884/11/25,14.2,8,-0.6,8
1884/11/26,11.9,8,1.1,8
1884/11/27,10.9,8,-1.6,8
1884/11/28,10.1,8,1.3,8
1884/11/29,11.2,8,0.6,8
1884/11/30,9.5,8,-1.6,8
1884/12/1,11.7,8,0.9,8
1884/12/2,11.7,8,0.1,8
1884/12/3,11.3,8,-3.0,8
1884/12/4,7.8,8,-4.1,8
1884/12/5,9.2,8,-3.2,8
1884/12/6,9.2,8,-3.7,8
1884/12/7,11.3,8,-4.3,8
1884/12/8,3.5,8,-1.1,8
1884/12/9,10.6,8,-3.7,8
1884/12/10,9.2,8,-0.6,8
1884/12/11,9.5,8,-2.2,8
1884/12/12,8.1,8,-1.1,8
1884/12/13,7.1,8,-3.4,8
1884/12/14,9.8,8,-3.8,8
1884/12/15,3.2,8,0.1,8
1884/12/16,10.4,8,-2.8,8
1884/12/17,13.5,8,0.4,8
1884/12/18,10.7,8,1.2,8
1884/12/19,8.3,8,-2.7,8
1884/12/20,8.4,8,-4.7,8
1884/12/21,7.4,8,-5.3,8
1884/12/22,12.1,8,-3.9,8
1884/12/23,11.2,8,-2.2,8
1884/12/24,13.3,8,1.7,8
1884/12/25,14.6,8,0.2,8
1884/12/26,11.3,8,2.8,8
1884/12/27,9.6,8,-0.8,8
1884/12/28,9.4,8,-4.2,8
1884/12/29,9.0,8,-2.1,8
1884/12/30,3.9,8,0.0,8
1884/12/31,8.2,8,-2.6,8
1885/1/1,9.4,8,-4.3,8
1885/1/2,8.9,8,-3.3,8
1885/1/3,6.7,8,-2.2,8
1885/1/4,10.6,8,-2.8,8
1885/1/5,9.6,8,-0.6,8
1885/1/6,10.8,8,-4.2,8
1885/1/7,4.2,8,-1.4,8
1885/1/8,3.9,8,-1.6,8
1885/1/9,3.3,8,-2.6,8
1885/1/10,3.3,8,-5.8,8
1885/1/11,3.8,8,-7.7,8
1885/1/12,4.3,8,-2.9,8
1885/1/13,2.5,8,-5.7,8
1885/1/14,1.6,8,-9.1,8
1885/1/15,5.4,8,-5.3,8
1885/1/16,3.9,8,-3.3,8
1885/1/17,7.6,8,-4.1,8
1885/1/18,5.1,8,-2.3,8
1885/1/19,5.6,8,-1.2,8
1885/1/20,2.8,8,-4.2,8
1885/1/21,4.4,8,-8.2,8
1885/1/22,9.0,8,-6.5,8
1885/1/23,5.1,8,-2.5,8
1885/1/24,8.4,8,-6.0,8
1885/1/25,4.8,8,-2.4,8
1885/1/26,7.1,8,-0.3,8
1885/1/27,8.0,8,-4.3,8
1885/1/28,2.9,8,-3.3,8
1885/1/29,4.6,8,-4.4,8
1885/1/30,4.0,8,-3.5,8
1885/1/31,4.4,8,-6.9,8
1885/2/1,9.9,8,-0.7,8
1885/2/2,3.6,8,-1.0,8
1885/2/3,6.1,8,-2.1,8
1885/2/4,7.7,8,-3.8,8
1885/2/5,9.5,8,-5.3,8
1885/2/6,8.9,8,-1.8,8
1885/2/7,5.8,8,-2.2,8
1885/2/8,5.4,8,-4.3,8
1885/2/9,2.2,8,-1.9,8
1885/2/10,4.8,8,-3.7,8
1885/2/11,5.8,8,-3.1,8
1885/2/12,4.4,8,-3.6,8
1885/2/13,7.3,8,,1
1885/2/14,7.7,8,-3.1,8
1885/2/15,9.1,8,-1.3,8
1885/2/16,5.2,8,-3.8,8
1885/2/17,5.5,8,-5.0,8
1885/2/18,2.3,8,-6.4,8
1885/2/19,5.1,8,-6.4,8
1885/2/20,8.9,8,-2.4,8
1885/2/21,9.5,8,-0.9,8
1885/2/22,8.1,8,-1.6,8
1885/2/23,8.9,8,-1.5,8
1885/2/24,10.1,8,-2.7,8
1885/2/25,9.4,8,2.7,8
1885/2/26,10.7,8,1.2,8
1885/2/27,7.2,8,1.3,8
1885/2/28,12.4,8,-1.1,8
1885/3/1,11.4,8,-2.3,8
1885/3/2,10.9,8,-1.7,8
1885/3/3,12.2,8,-2.8,8
1885/3/4,10.9,8,-1.1,8
1885/3/5,11.7,8,-3.3,8
1885/3/6,8.2,8,3.9,8
1885/3/7,10.2,8,1.8,8
1885/3/8,12.9,8,-0.3,8
1885/3/9,6.1,8,-3.8,8
1885/3/10,9.4,8,-3.4,8
1885/3/11,7.8,8,-2.1,8
1885/3/12,7.9,8,-1.5,8
1885/3/13,8.3,8,-3.1,8
1885/3/14,7.9,8,-1.5,8
1885/3/15,10.6,8,-2.1,8
1885/3/16,4.9,8,0.7,8
1885/3/17,10.1,8,1.1,8
1885/3/18,11.0,8,0.6,8
1885/3/19,8.8,8,0.2,8
1885/3/20,15.0,8,-0.7,8
1885/3/21,16.7,8,4.0,8
1885/3/22,14.0,8,3.2,8
1885/3/23,12.9,8,0.0,8
1885/3/24,4.4,8,-0.1,8
1885/3/25,8.8,8,-0.3,8
1885/3/26,7.9,8,0.4,8
1885/3/27,11.6,8,2.9,8
1885/3/28,9.4,8,1.1,8
1885/3/29,8.3,8,-0.9,8
1885/3/30,12.2,8,4.2,8
1885/3/31,8.9,8,3.6,8
1885/4/1,7.2,8,2.3,8
1885/4/2,8.8,8,-0.1,8
1885/4/3,7.2,8,-0.2,8
1885/4/4,9.7,8,3.3,8
1885/4/5,8.9,8,1.3,8
1885/4/6,5.3,8,1.1,8
1885/4/7,8.9,8,4.9,8
1885/4/8,21.7,8,7.6,8
1885/4/9,18.2,8,8.2,8
1885/4/10,15.2,8,6.4,8
1885/4/11,13.3,8,7.5,8
1885/4/12,14.2,8,7.4,8
1885/4/13,8.8,8,6.1,8
1885/4/14,23.2,8,7.6,8
1885/4/15,14.6,8,8.8,8
1885/4/16,17.2,8,7.4,8
1885/4/17,13.7,8,7.0,8
1885/4/18,12.3,8,6.2,8
1885/4/19,16.5,8,3.1,8
1885/4/20,11.1,8,7.2,8
1885/4/21,22.2,8,10.7,8
1885/4/22,14.1,8,11.1,8
1885/4/23,14.6,8,6.2,8
1885/4/24,17.3,8,4.4,8
1885/4/25,18.8,8,7.4,8
1885/4/26,19.0,8,7.8,8
1885/4/27,20.5,8,12.9,8
1885/4/28,22.2,8,10.2,8
1885/4/29,19.4,8,15.0,8
1885/4/30,18.4,8,11.9,8
1885/5/1,18.3,8,10.6,8
1885/5/2,15.0,8,7.6,8
1885/5/3,17.8,8,4.8,8
1885/5/4,20.8,8,10.3,8
1885/5/5,20.8,8,16.3,8
1885/5/6,22.2,8,12.4,8
1885/5/7,21.3,8,9.4,8
1885/5/8,18.3,8,6.9,8
1885/5/9,19.6,8,12.0,8
1885/5/10,15.3,8,11.7,8
1885/5/11,24.2,8,13.1,8
1885/5/12,17.2,8,8.9,8
1885/5/13,19.4,8,6.7,8
1885/5/14,18.4,8,9.8,8
1885/5/15,10.2,8,7.4,8
1885/5/16,10.1,8,7.3,8
1885/5/17,15.5,8,8.9,8
1885/5/18,18.3,8,11.3,8
1885/5/19,19.4,8,12.9,8
1885/5/20,15.7,8,8.9,8
1885/5/21,20.8,8,7.3,8
1885/5/22,24.3,8,8.5,8
1885/5/23,24.2,8,10.1,8
1885/5/24,23.3,8,14.5,8
1885/5/25,17.2,8,13.6,8
1885/5/26,23.9,8,12.3,8
1885/5/27,19.7,8,16.3,8
1885/5/28,19.9,8,12.8,8
1885/5/29,23.5,8,10.9,8
1885/5/30,20.9,8,9.8,8
1885/5/31,21.4,8,15.1,8
1885/6/1,21.1,8,17.9,8
1885/6/2,19.4,8,16.3,8
1885/6/3,19.4,8,15.1,8
1885/6/4,22.6,8,17.1,8
1885/6/5,20.6,8,15.1,8
1885/6/6,22.2,8,13.9,8
1885/6/7,25.1,8,13.4,8
1885/6/8,19.2,8,14.3,8
1885/6/9,20.8,8,14.3,8
1885/6/10,23.9,8,17.8,8
1885/6/11,27.7,8,17.4,8
1885/6/12,22.6,8,16.6,8
1885/6/13,25.7,8,18.5,8
1885/6/14,25.6,8,18.8,8
1885/6/15,24.9,8,18.8,8
1885/6/16,23.2,8,19.8,8
1885/6/17,22.3,8,18.4,8
1885/6/18,22.2,8,16.8,8
1885/6/19,22.8,8,17.5,8
1885/6/20,23.9,8,17.3,8
1885/6/21,31.2,8,20.7,8
1885/6/22,27.9,8,20.9,8
1885/6/23,22.7,8,19.4,8
1885/6/24,26.8,8,19.1,8
1885/6/25,25.2,8,18.3,8
1885/6/26,22.9,8,17.7,8
1885/6/27,25.5,8,19.6,8
1885/6/28,26.1,8,20.3,8
1885/6/29,21.1,8,16.6,8
1885/6/30,18.5,8,15.6,8
1885/7/1,22.8,8,15.6,8
1885/7/2,26.6,8,17.1,8
1885/7/3,27.2,8,15.2,8
1885/7/4,26.7,8,17.4,8
1885/7/5,20.9,8,17.3,8
1885/7/6,19.4,8,16.3,8
1885/7/7,21.8,8,15.3,8
1885/7/8,23.1,8,16.6,8
1885/7/9,24.4,8,17.9,8
1885/7/10,21.8,8,18.9,8
1885/7/11,24.6,8,19.2,8
1885/7/12,27.4,8,20.4,8
1885/7/13,27.7,8,21.2,8
1885/7/14,24.0,8,19.7,8
1885/7/15,24.7,8,20.9,8
1885/7/16,26.7,8,20.6,8
1885/7/17,27.9,8,21.3,8
1885/7/18,28.8,8,20.1,8
1885/7/19,28.8,8,19.4,8
1885/7/20,27.2,8,22.2,8
1885/7/21,29.1,8,22.9,8
1885/7/22,29.4,8,21.2,8
1885/7/23,26.3,8,20.9,8
1885/7/24,28.7,8,22.6,8
1885/7/25,28.9,8,21.0,8
1885/7/26,28.6,8,23.3,8
1885/7/27,29.9,8,23.8,8
1885/7/28,30.7,8,23.2,8
1885/7/29,30.6,8,23.8,8
1885/7/30,29.9,8,22.1,8
1885/7/31,28.9,8,21.0,8
1885/8/1,29.2,8,21.9,8
1885/8/2,29.0,8,23.2,8
1885/8/3,29.1,8,22.6,8
1885/8/4,25.9,8,21.2,8
1885/8/5,26.9,8,23.9,8
1885/8/6,28.3,8,23.7,8
1885/8/7,28.4,8,24.2,8
1885/8/8,28.8,8,23.8,8
1885/8/9,30.1,8,22.2,8
1885/8/10,30.6,8,20.9,8
1885/8/11,30.7,8,21.3,8
1885/8/12,30.0,8,21.1,8
1885/8/13,29.4,8,22.2,8
1885/8/14,29.8,8,21.2,8
1885/8/15,27.8,8,22.2,8
1885/8/16,28.9,8,22.2,8
1885/8/17,28.9,8,22.2,8
1885/8/18,30.3,8,22.6,8
1885/8/19,25.6,8,19.8,8
1885/8/20,25.6,8,19.2,8
1885/8/21,28.1,8,21.6,8
1885/8/22,29.4,8,22.6,8
1885/8/23,29.6,8,22.5,8
1885/8/24,29.4,8,21.7,8
1885/8/25,29.5,8,21.1,8
1885/8/26,26.6,8,18.7,8
1885/8/27,29.7,8,20.9,8
1885/8/28,29.9,8,22.6,8
1885/8/29,30.7,8,22.8,8
1885/8/30,31.7,8,24.2,8
1885/8/31,31.8,8,21.8,8
1885/9/1,24.9,8,20.8,8
1885/9/2,23.9,8,20.5,8
1885/9/3,26.1,8,19.4,8
1885/9/4,30.1,8,21.6,8
1885/9/5,30.4,8,21.0,8
1885/9/6,24.1,8,19.3,8
1885/9/7,26.7,8,19.4,8
1885/9/8,28.2,8,21.1,8
1885/9/9,28.9,8,19.7,8
1885/9/10,28.8,8,18.9,8
1885/9/11,30.0,8,21.4,8
1885/9/12,30.3,8,21.0,8
1885/9/13,29.4,8,22.2,8
1885/9/14,28.4,8,22.3,8
1885/9/15,28.8,8,22.8,8
1885/9/16,25.1,8,20.9,8
1885/9/17,27.2,8,19.9,8
1885/9/18,21.2,8,17.9,8
1885/9/19,26.4,8,18.1,8
1885/9/20,26.8,8,16.7,8
1885/9/21,26.1,8,15.6,8
1885/9/22,26.1,8,15.7,8
1885/9/23,21.2,8,16.8,8
1885/9/24,25.4,8,15.6,8
1885/9/25,21.7,8,16.6,8
1885/9/26,17.8,8,14.9,8
1885/9/27,24.3,8,14.3,8
1885/9/28,24.1,8,16.3,8
1885/9/29,23.2,8,15.2,8
1885/9/30,24.5,8,14.5,8
1885/10/1,20.2,8,14.3,8
1885/10/2,18.4,8,12.4,8
1885/10/3,23.4,8,11.7,8
1885/10/4,22.8,8,13.2,8
1885/10/5,23.2,8,13.9,8
1885/10/6,21.2,8,15.9,8
1885/10/7,23.7,8,16.6,8
1885/10/8,20.1,8,16.5,8
1885/10/9,26.6,8,16.3,8
1885/10/10,26.1,8,15.9,8
1885/10/11,22.3,8,13.3,8
1885/10/12,22.2,8,12.3,8
1885/10/13,22.9,8,11.7,8
1885/10/14,19.5,8,16.7,8
1885/10/15,21.2,8,17.9,8
1885/10/16,20.7,8,12.3,8
1885/10/17,19.9,8,13.4,8
1885/10/18,20.8,8,12.9,8
1885/10/19,16.7,8,10.6,8
1885/10/20,15.7,8,11.2,8
1885/10/21,22.6,8,12.3,8
1885/10/22,20.5,8,12.8,8
1885/10/23,17.9,8,11.4,8
1885/10/24,13.3,8,10.6,8
1885/10/25,17.4,8,10.9,8
1885/10/26,19.8,8,7.7,8
1885/10/27,21.1,8,8.4,8
1885/10/28,20.7,8,9.7,8
1885/10/29,16.9,8,7.4,8
1885/10/30,17.8,8,6.2,8
1885/10/31,18.5,8,8.9,8
1885/11/1,20.2,8,9.2,8
1885/11/2,14.2,8,7.9,8
1885/11/3,19.5,8,12.3,8
1885/11/4,21.7,8,13.4,8
1885/11/5,22.2,8,8.1,8
1885/11/6,20.5,8,5.7,8
1885/11/7,17.4,8,7.7,8
1885/11/8,17.7,8,9.4,8
1885/11/9,14.6,8,9.3,8
1885/11/10,21.2,8,11.4,8
1885/11/11,19.0,8,9.1,8
1885/11/12,16.8,8,5.1,8
1885/11/13,15.8,8,3.8,8
1885/11/14,11.7,8,5.2,8
1885/11/15,15.5,8,1.7,8
1885/11/16,16.6,8,3.7,8
1885/11/17,14.0,8,5.2,8
1885/11/18,17.6,8,9.8,8
1885/11/19,12.9,8,10.1,8
1885/11/20,10.7,8,4.1,8
1885/11/21,14.0,8,1.0,8
1885/11/22,9.6,8,1.9,8
1885/11/23,5.4,8,1.8,8
1885/11/24,10.6,8,4.4,8
1885/11/25,14.4,8,5.4,8
1885/11/26,15.7,8,4.1,8
1885/11/27,15.1,8,2.9,8
1885/11/28,16.1,8,8.5,8
1885/11/29,15.7,8,3.1,8
1885/11/30,12.6,8,2.1,8
1885/12/1,12.1,8,0.7,8
1885/12/2,13.2,8,1.0,8
1885/12/3,15.8,8,1.4,8
1885/12/4,14.0,8,3.4,8
1885/12/5,16.8,8,4.0,8
1885/12/6,10.2,8,1.6,8
1885/12/7,10.1,8,0.8,8
1885/12/8,11.3,8,-0.1,8
1885/12/9,14.9,8,0.1,8
1885/12/10,12.3,8,2.2,8
1885/12/11,8.9,8,5.8,8
1885/12/12,15.6,8,5.2,8
